text,label
Thu Dec 22 02 22 36 0000 2016,"rt @davidleeorr: don't let this guy fool you. he's twisting the truth for attention. maybe he forget his other ""pranks"" on planes @omgadams…"
Thu Dec 22 02 15 22 0000 2016,rt @kuvshinov_ilya: pre-orders for my first original art collection book is now open for amazon us and amazon uk! more info here: https://t…
Thu Dec 22 02 07 21 0000 2016,"rt @_gabrielpicolo: canis minor, the small dog constellation ⭐️ https://t.co/73wmagkbc0"
Thu Dec 22 02 07 14 0000 2016,"rt @_gabrielpicolo: canis major, the big dog constellation ✨ https://t.co/vjx01zmnso"
Thu Dec 22 01 03 34 0000 2016,"rt @pettyblackgiri: -""is it because i'm ugly?""
-""yeah, it is"" 
honestly, this video had me screaming. https://t.co/jmsbiid5di"
Thu Dec 22 01 00 29 0000 2016,"rt @myzhrdn: girl: choke me daddy
guy: uu kinky
girl: (i actually want you to kill me so i don't hv to kill myself and be judged even after…"
Thu Dec 22 01 00 26 0000 2016,rt @myzhrdn: but to make it socially acceptable our brain projects it as a sexual kink. when actually we just want to die without seeming s…
Thu Dec 22 01 00 20 0000 2016,rt @myzhrdn: 2016 is ending and i see more and more girls wanting to be choked. maybe it's our inner self trying to tell us we actually wan…
Thu Dec 22 00 47 36 0000 2016,@maskstim see you on the next level...season 2...?
Thu Dec 22 00 40 45 0000 2016,@hiishamdanielll tell me about it sheesh
Thu Dec 22 00 31 49 0000 2016,gosh. i forgot i had work to do. ffs its study week why are you still giving us assignments.
Thu Dec 22 00 20 51 0000 2016,rt @literallypeach: @azfarovski idk why these drawings remind me of you https://t.co/kzyam1ozpi
Thu Dec 22 00 19 28 0000 2016,rt @xits_samx: 2016 is saved💙 #yurionice #yoi https://t.co/hniqqstzob
Thu Dec 22 00 17 27 0000 2016,rt @ammejaa: started from the bottom https://t.co/qv8rzwwx1z
Wed Dec 21 16 53 06 0000 2016,@izhalik but i'm not a model!
Wed Dec 21 16 49 57 0000 2016,"@chaldeaprince diam,,,,"
Wed Dec 21 16 49 03 0000 2016,"as pervy as it may sound, god bless the albino models who posed nude in their photoshoots. my thoughts have been answered (lol)."
Wed Dec 21 16 48 04 0000 2016,i used to wonder what albinos look like (naked). whether we're the same or whether we're different.
Wed Dec 21 16 37 44 0000 2016,i feel like tweeting pics of me in sweatpants but i know it'll backfire somehow.
Wed Dec 21 16 34 08 0000 2016,rt @kawanocy: best poops in 2016 #2016自分が選ぶ今年の4枚 https://t.co/xx9t2ggvho
Wed Dec 21 16 21 12 0000 2016,"rt @meorsyamil: our computers are muslims, masyaallah. https://t.co/jspe3wipyt"
Wed Dec 21 16 20 54 0000 2016,@madreeve thats actually a great idea
Wed Dec 21 16 11 58 0000 2016,"rt @comicbooknow: it took #pokemongo 11 days to hit 25m downloads. impressive, but #supermariorun just hit 40m downloads in 4 days:

 https…"
Wed Dec 21 15 59 34 0000 2016,@nocturnaltapir thankyou. i vacuum it every week.
Wed Dec 21 15 55 09 0000 2016,rt @whitecodeine: my neighbor keeps vacuuming his floor when im sleeping at night. i started vacuuming the ceiling as he sleeps at 3am http…
Wed Dec 21 15 54 51 0000 2016,@madreeve i thought you were the one who liked to suck dicks :((
Wed Dec 21 15 52 22 0000 2016,@evvok ugh you're right. *delete tweet*
Wed Dec 21 15 50 56 0000 2016,ya allah those stormtrooper figures.....
Wed Dec 21 15 49 46 0000 2016,@karmenlunarxisc you do you. other people might be perfectly content with it because its a part of who they are. marriage i mean.
Wed Dec 21 15 45 24 0000 2016,rt @xocult: if dj khaled can update his story while lost at sea on a jet ski at night i think you can text back
Wed Dec 21 15 40 07 0000 2016,@vnndrws harajuku is a place in japan where people does all these gothic/futuristic fashion. with brightly colored clothes &amp; hairs. its cool
Wed Dec 21 15 36 55 0000 2016,@vnndrws this is so you https://t.co/ktirnyxx4a
Wed Dec 21 15 33 18 0000 2016,@vnndrws know what i think. i think its time for the pink haired harajuku phase.
Wed Dec 21 15 29 12 0000 2016,@meifan13 thank god mines not asian grade. i think
Wed Dec 21 15 26 19 0000 2016,@vnndrws why are you so majestic
Wed Dec 21 15 26 10 0000 2016,@vnndrws i was looking everywhere for you ahsjahsia. tak kenal bila pakai tudung.
Wed Dec 21 15 23 20 0000 2016,@faeznajmuddin ahshabsjbashabs 165 is oklah. sides your height compliments your face.
Wed Dec 21 15 20 28 0000 2016,@tomterbang how is this so cool?
Wed Dec 21 15 20 07 0000 2016,"182 cm. 5'11"" inches. sadly. https://t.co/ex0l5kmquh"
Wed Dec 21 15 15 23 0000 2016,@copycatlily @loofranchot i had to change shirts because my face was too friggin white ffs.
Wed Dec 21 15 13 29 0000 2016,eh. this actually looks nice. drew it meself. https://t.co/qex5xnkkuo
Wed Dec 21 15 02 12 0000 2016,@highzyl @aetv @vnndrws where do i sig- i mean this is horrible who would do such a thing
Wed Dec 21 15 00 13 0000 2016,[heavy breathing] thank god my wife is japanese sos i cant understand what shes nagging about. https://t.co/o2clcswddh
Wed Dec 21 14 45 41 0000 2016,i can't blame her though. she's been through alot more than i have.
Wed Dec 21 14 41 54 0000 2016,"its like. when i see a sign of weakness, all i can ever be is just show my frustration like ugh come onnn. you're better than this."
Wed Dec 21 14 40 39 0000 2016,i hate how frail some women can be. then again. it is family.
Wed Dec 21 14 36 49 0000 2016,@chaldeaprince pretty sure watching videos of being cut up isnt going to help
Wed Dec 21 14 23 52 0000 2016,"rt @fauxarab: the queen is muslim, mashallah https://t.co/vk13ujfawx"
Wed Dec 21 14 02 18 0000 2016,i like how everything is censored like thankyouuu for protecting my eyes (partially). https://t.co/yvl4fvjwkj
Wed Dec 21 14 01 00 0000 2016,"rt @itsdeeyanee: he said he liked our classmate's vans on the first day of school, so we pitched in and bought him his own pair❤ https://t.…"
Wed Dec 21 14 00 03 0000 2016,@ian___moone @vnndrws wanna know what i think? i think clem left aj with that group thingy and now the kid wants answers (kill clem)
Wed Dec 21 13 55 02 0000 2016,@vnndrws @ian___moone him dying was the saddest part. he was turning 2 a protective father figure why clementine. dis y girls shouldnt drive
Wed Dec 21 13 53 28 0000 2016,@ian___moone @vnndrws jesus she couldve just shoved herself with a stick whyd she have to kill herself
Wed Dec 21 13 51 53 0000 2016,whoops. lupa crop the bottom part.
Wed Dec 21 13 49 48 0000 2016,having cars but no license is as useful as owning a boat in the middle of the desert.
Wed Dec 21 13 40 44 0000 2016,rt @benincitizen: a list of terms explained.
Wed Dec 21 13 39 34 0000 2016,....why does this sound like future me. https://t.co/57v2t2jy3b
Wed Dec 21 13 36 59 0000 2016,rt @benincitizen: white feminism: your mum hired a woman of color to do the washing
Wed Dec 21 13 32 01 0000 2016,"rt @photos_kp: beautiful rare white lions 😀😀😀

@prestigediesels 
@simonshieldcars https://t.co/qeozzoydun"
Wed Dec 21 13 28 05 0000 2016,@vnndrws the story in this one is far better than season 2. i must say
Wed Dec 21 13 14 52 0000 2016,"rt @faizalhamssin: a commenter was like ""they didn't assimilate to our culture"".

bitch please, this dude already bleached his hair, what m…"
Wed Dec 21 12 46 58 0000 2016,@nkhzm naw. stop it you
Wed Dec 21 12 40 06 0000 2016,@nuyayaa @ashrafariff thankyou!
Wed Dec 21 12 39 57 0000 2016,@nkhzm pretty people with pretty pets :')
Wed Dec 21 12 38 13 0000 2016,@nkhzm dat your puppy? she pretty
Wed Dec 21 12 30 25 0000 2016,@ashrafariff i find it suspiciois how she has never shown her legs in any of her videos. https://t.co/1gtn3nw4ns
Wed Dec 21 12 18 43 0000 2016,rt @omgadamsaleh: we got kicked out of a @delta airplane because i spoke arabic to my mom on the phone and with my friend slim... wtfffffff…
Wed Dec 21 12 12 19 0000 2016,touch-up but idk. i still feel like its lacking something. https://t.co/rs2oiwseei
Wed Dec 21 11 18 35 0000 2016,@ihsnzlkfle oh yeah? then whos this thats on twitter.
Wed Dec 21 11 17 36 0000 2016,"@ihsnzlkfle sorry i have the memory capacity of a dumb goldfish, ihsan"
Wed Dec 21 11 16 38 0000 2016,rt @waxpancake: the mummy trailer audio makes any scene better. (thx @babylonian @cabel @austin_walker) https://t.co/mhrzadem6y
Wed Dec 21 11 15 41 0000 2016,@ihsnzlkfle who are you and what have you done to the real ikhsan.
Wed Dec 21 11 14 57 0000 2016,watched it 5 times already. i still laugh everytiem
Wed Dec 21 10 34 50 0000 2016,rt @rturanime: sailor moon (1992) https://t.co/ctkhkw3arf
Wed Dec 21 10 08 30 0000 2016,"rt @cnni: these ""star wars"" locations actually exist and they’re not in a galaxy far, far away https://t.co/ythwi44cp4 https://t.co/5hjowbg…"
Wed Dec 21 10 06 11 0000 2016,@nazrynfauzi haha. nay. final exams
Wed Dec 21 09 46 37 0000 2016,rt @mowrotom1: retweet if you have more followers than the emoji movie twitter account https://t.co/ejqsd8vfzl
Wed Dec 21 09 43 27 0000 2016,rt @zafirazafrin: i have absolutely no words for the sunset in putrajaya today. these photos don't even do justice to the actual scenery. h…
Wed Dec 21 09 41 11 0000 2016,i bought white &amp; black ribbons just now. i wonder if i could make a set of clothes out of them. huehue.
Wed Dec 21 09 35 43 0000 2016,"rt @cgdrawing: “night in hong kong”
photographer andy yeung https://t.co/huckyecgpt"
Wed Dec 21 09 35 36 0000 2016,"@nkhzm for a second there, i thought you meant that social dating app"
Wed Dec 21 09 29 51 0000 2016,"rt @tokyofashion: 18-yr-old harajuku duo in dark minimalist styles w/ comme des garcons, cote&amp;ciel, azul, sly &amp; dr. martens #原宿 https://t.c…"
Wed Dec 21 09 29 19 0000 2016,rt @nazrynfauzi: @azfarovski you need one of these.. wear it and run around with your lightsaber.. hahahaha https://t.co/xwoyvfw5gu
Wed Dec 21 09 29 06 0000 2016,@nazrynfauzi thats so cool. nak
Wed Dec 21 09 22 21 0000 2016,"rt @nazurahnate: ""ure getting darker""

bodoh. eh. 
dat the shaydow reflek."
Wed Dec 21 09 19 28 0000 2016,rt @vnndrws: when someone complains about my attitude https://t.co/lpz2inoqqa
Wed Dec 21 07 21 03 0000 2016,rt @nocturnaltapir: @azfarovski posh
Wed Dec 21 07 20 03 0000 2016,"right now i need to find a:

-white shirt
-chino pants
-a black sweater
-a backpack

need to put the kitties inside the backpack &amp; pose andy"
Wed Dec 21 07 15 20 0000 2016,true love is basically me holding andy for the first time. i can still remember opening the box like it was just last october.
Wed Dec 21 07 13 03 0000 2016,bro has a girlfriend https://t.co/1iwjlp9nac
Wed Dec 21 06 54 54 0000 2016,sag. soggy. what is life
Wed Dec 21 06 50 55 0000 2016,"because 

1) moisture + coldness of the environment will sag up the popcorn 

2) the caramel will emulsify at the bottom and leak out."
Wed Dec 21 06 50 03 0000 2016,he said that cooked things should be kept at room temperature to preserve its freshness (he means cooked popcorn).
Wed Dec 21 06 49 15 0000 2016,so. i bought popcorns yesterday and the popcorn guy told me not to put popcorns in the fridge (what i've been doing all this while)
Wed Dec 21 06 27 04 0000 2016,rt @kiyachis: i can only aspire to be this petty https://t.co/pr0gb59ms5
Wed Dec 21 06 09 22 0000 2016,@moimori no. i need what they re having to produce more art. isnt it tiring to be bitter 24/7.
Wed Dec 21 06 07 03 0000 2016,@adzirahizan i miss being happy too. where has he been though? that being happy dude.
Wed Dec 21 06 05 57 0000 2016,people who spread hatred in every tweet every single day. what's your secret? i need some of dat supplements. need to be more energetic.
Wed Dec 21 05 04 03 0000 2016,haih. this heat is not helping my temper.
Wed Dec 21 05 03 33 0000 2016,"""dik. computer ni boleh print warna tak?""

she just angguk and walked away. are you mute????"
Wed Dec 21 05 02 37 0000 2016,holy hell. i really don't like going to malay service shops. not this one in particular at least.
Wed Dec 21 05 00 46 0000 2016,@kemalrino @izzoe_ mchanzo is a thing?? i just want my lucio bby with dva.
Wed Dec 21 04 27 15 0000 2016,@ariffalyahya77 thats the thing. always keep in mind that you should lend an amount that you wont feel salty abt when you lose it.
Wed Dec 21 04 26 09 0000 2016,rt @ariffalyahya77: @azfarovski usually i lend my friends and tell them if they wont be able to pay then they dont have to
Wed Dec 21 04 24 06 0000 2016,holy hell. is he human. https://t.co/yh3hecu5s8
Wed Dec 21 04 22 49 0000 2016,"3) you're a total saint who doesn't mind losing money to help out your friend in need. 

but sit down, sister."
Wed Dec 21 04 21 39 0000 2016,"actually. never lend money to friends unless:

1) you don't want them as a friend no moe. 
2) they were never your friends to begin with."
Wed Dec 21 04 20 49 0000 2016,rt @syazwanshahrul: @raefdidwhat @hanymunchkin @rdzaminhat never lend money or do business w friends unless you're willing to risk your fri…
Wed Dec 21 04 20 01 0000 2016,rt @nancy_dsantos: two women get engaged in the chicago art museum. the engagement 💍 that all internet is talking about🌈 https://t.co/rhxjy…
Wed Dec 21 04 15 04 0000 2016,@captinxni thanks for the suggestion!
Wed Dec 21 04 14 31 0000 2016,@nabilahudatahar kan. bagus jugak. i needed a good laugh every now and then
Wed Dec 21 03 45 11 0000 2016,@frvnkvx oh thats actually a great idea. thankyou!!
Wed Dec 21 03 41 32 0000 2016,now where to find a legit nike shop in johor...sigh.
Wed Dec 21 03 14 04 0000 2016,isn't that. digimon?
Wed Dec 21 03 13 43 0000 2016,rt @nalisaaa: i just wanna ask the art director about what's the theme of this shoot i'm so confused https://t.co/ai4l34x8pu
Wed Dec 21 03 02 28 0000 2016,@meetthebatman um. every pics of him???
Wed Dec 21 02 45 50 0000 2016,hahah. 10000 images and he still looks like me smh.
Wed Dec 21 02 44 57 0000 2016,@meetthebatman @chaldeaprince @anashssn @dollahkhair i dont even need you hoes attention. dey cheap af.
Wed Dec 21 02 44 08 0000 2016,astaga. https://t.co/60bz6e7r2k
Wed Dec 21 02 40 27 0000 2016,"@meetthebatman @chaldeaprince @anashssn @dollahkhair @amandaicyy em. scuse me, hoe, you havent given me anythin at all"
Wed Dec 21 02 33 05 0000 2016,proposal inboundddd.
Wed Dec 21 02 32 39 0000 2016,rt @ariffalyahya77: because we're poor. saved you a click https://t.co/pn90feoclx
Wed Dec 21 02 29 53 0000 2016,"rt @9gag: cats tattooing each other in surreal japanese ink wash paintings (by kazuaki horitomo)
https://t.co/eouedwtn3v https://t.co/lvk2u…"
Wed Dec 21 02 13 56 0000 2016,@izzoe_ genji cause dat booty doe
Wed Dec 21 02 06 20 0000 2016,@izzoe_ ohh. here i thought it was sombra. and genji. lmao.
Wed Dec 21 01 52 58 0000 2016,i showed my parents the jamal pic. they said (much to everyone's disappointments) that he was wearing a small red towel to cover his weewee.
Wed Dec 21 01 52 03 0000 2016,rt @gayathry: jamal just really wants to bare all and get into porn. bathroom scenes?
Wed Dec 21 01 42 07 0000 2016,@dollahkhair i hope a bird poops on your face today
Wed Dec 21 01 41 48 0000 2016,"@meetthebatman actually, its my fyp group but thanks for noticing."
Wed Dec 21 01 08 42 0000 2016,@tom_joju hahahaha. nice right!?!? i still cant get over how well made it is
Wed Dec 21 01 06 47 0000 2016,"@meetthebatman you heard me. when shit hits the fan, you'll just end up detaching yourself from the problems and just move on"
Wed Dec 21 01 06 09 0000 2016,astaga. pagi-pagi kena deal with slow people is really not the way of starting my mornings.
Wed Dec 21 01 00 46 0000 2016,"rt @shattered_earth: you should credit me instead of cropping out my url, asshole 🙃 https://t.co/zsejsmy7mg"
Wed Dec 21 00 13 10 0000 2016,@zanisme_ but still...you cant escape from everything now
Tue Dec 20 16 46 22 0000 2016,@nurafifah i dont feel bad at all. but i know that i'm supposed to feel bad about it though.
Tue Dec 20 16 45 16 0000 2016,same https://t.co/jh7fs9kbh0
Tue Dec 20 16 42 53 0000 2016,@meetthebatman wait. takfaham. who?
Tue Dec 20 16 41 53 0000 2016,but no. being able to easily detach yourself from someone is a bad thing. its a sign of weakness. an escapism from the reality of it.
Tue Dec 20 16 40 51 0000 2016,@meetthebatman says you. friends today. family tomorrow.
Tue Dec 20 16 39 55 0000 2016,"idk man. i'm at that point where if people wanted to stay, they can stay. if they want to leave then thats fine too. i'm tired of holding on"
Tue Dec 20 16 38 23 0000 2016,not sure when i picked up this level of heartlessness but man. it's scary to think about it.
Tue Dec 20 16 37 15 0000 2016,it's scary how easy it is for me to sever my connections with the people i once grew attached with.
Tue Dec 20 16 35 21 0000 2016,is it bad that i still haven't studied anything for my final exam.
Tue Dec 20 16 06 34 0000 2016,rt @aqilahsnizm: [dark] https://t.co/lwqnpt9dwj
Tue Dec 20 15 58 39 0000 2016,@huwaini94 i know rightttt
